transaction_amount,transaction_frequency,error_rate,latency_ms
518.76567611952,56.99677718293001,0.5125224502647907,109.53089017318061
489.7796079482153,54.859883364421634,0.4570594458874747,125.36652752527286
502.12342056394533,50.7710508885751,0.5122297503032284,131.85704154662997
491.05600176358763,47.47333870859689,0.5543298029036388,127.18953310665067
491.7120855016049,54.43267490051654,0.5048860070325705,129.96047685805817
494.31907009344127,53.14040944107059,0.5040591691203883,112.43204911430539
505.04569050805117,55.87774224622373,0.42980083121932444,105.78189333258156
491.1285451546702,54.8032851409609,0.4337099082449052,135.01333651955485
525.9191426119729,57.09719000367941,0.3597394728200306,116.77320161157864
483.0123765686753,49.39110311045783,2.500996725985266,154.04496532194872
497.26759224240095,58.867466124206715,0.3756136764608715,133.2819414184906
492.3109064727075,53.476596170840416,0.4307094802204093,125.5623000940066
530.1455878378284,63.067423891747765,0.42815927344308025,124.55887772081607
505.2376281935481,49.441666671620105,0.5894924376944441,141.65002344901083
522.0439259652521,61.75743522036714,0.4705050321707972,113.56481769619857
471.79633022770275,54.25027865288917,0.6247742072673734,129.27840128081237
506.9490455183902,50.17943069497368,0.4326509375756131,120.57013124897084
519.5011586260365,51.18518072380198,0.5278994162223802,122.68592278863257
503.45472501163914,52.162878778195285,0.41646529467402427,135.2846842641253
523.2191552400005,56.037007889604034,0.7145149127773388,125.07835756289624
491.66428124924886,56.67313595228261,0.3812401580970487,125.38296079049633
530.2975015675307,51.32413616149399,0.5309820710227028,130.725073373098
548.1890177487669,54.195138415851204,0.5633776880932099,116.35047270457115
495.05478658015153,65.14285719152537,2.169618020208431,150.12275673731557
493.5020098734921,63.17387710523096,0.4814712341122292,109.55190805978967
531.5802523564245,56.812262591409365,0.4870179300266574,100.33643410623998
534.2045082412475,54.904759865178185,0.5043811471979109,140.56207129940321
492.25636729613063,55.38842398217095,0.48529979983715116,108.96791634278317
494.4103340098417,57.91864384135701,2.435848821180258,149.8376918301101
497.27888068711144,49.788998729419994,0.7210523001591351,117.2318670011108
476.1260651561989,53.65699098581829,2.426049514759844,160.97354049068701
484.7425389597633,46.630778210715334,0.3630197020420922,128.15737212539295
483.1332650669687,56.98848500412829,0.4911717951648745,128.60473488359744
487.96063161249026,58.23582393298449,0.7579709337654319,114.16922561431062
502.7233876794001,52.580174035509515,0.4196325432030269,118.32878286213588
508.2018825904289,62.8510979278052,2.3632270556706105,156.43321630023325
534.6281003085428,48.82622272220226,0.667770081407644,117.51308873816453
483.75151215004826,47.59595128513275,0.44464117582920054,136.07345576019992
523.5055434469185,55.99183063322755,0.5568983079185276,124.90974951638252
499.6398211054396,60.04588832853309,0.6628396623128539,127.34877786049817
503.03082630946386,63.16007267479189,0.4620872259012513,126.62881268667412
517.6169928584075,52.36541933141747,0.47964196398976383,131.73473857485325
481.7666650963922,59.96220100784366,0.4418319086051356,121.81021558703706
511.969802963882,54.27496463107084,0.3985243269307133,107.03168052044154
507.7511547170249,53.4930617139882,0.4350722454933993,123.99687951752642
514.3716383454896,58.65341985629485,0.3776059733237743,113.4864310620817
510.4064884560458,57.36615876771341,0.5034083468259226,114.71383318250243
553.8296208886702,46.08280288049264,0.42300267689413584,125.86364018755093
492.06932091798876,61.19879326125532,0.5233785911790748,132.38283071433636
494.30468401554157,60.55931810257264,0.3444104353796372,120.21271576736062
492.5623150996454,50.36561222241888,0.5330880232214457,123.08833012598964
494.0160857574984,55.2991733827392,0.5833528961608925,137.0221494463524
492.478388107136,55.609590798117985,0.3006264357428544,122.40753179488568
529.1069637879801,54.255052288802176,0.5374056569847572,146.01683114180395
